track_id,listens,title,tracks,type,duration,interest,name,genre_top_Blues,genre_top_Classical,genre_top_Country,genre_top_Easy Listening,genre_top_Electronic,genre_top_Experimental,genre_top_Folk,genre_top_Hip-Hop,genre_top_Instrumental,genre_top_International,genre_top_Jazz,genre_top_Old-Time / Historic,genre_top_Pop,genre_top_Rock,genre_top_Soul-RnB,genre_top_Spoken,genre_top_nan,audio_file,feature_vector
32022,-0.1920365,"Live on WFMU's Evan ""Funk"" Davies Show 6/23/2010",-0.263262317,Radio Program,-0.812037299,-0.168670535,Das Black Milk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32022.mp3,"[[-5.44757568e+02 -4.57959015e+02 -4.10332886e+02 ... -3.52417542e+02
  -3.60430878e+02 -4.07423248e+02]
 [ 9.81748199e+00  7.33623962e+01  9.45635986e+01 ...  1.06143829e+02
   1.04267624e+02  8.87321854e+01]
 [ 9.00382805e+00  2.30664206e+00 -9.32042217e+00 ... -5.14433098e+01
  -5.04145508e+01 -3.88111115e+01]
 ...
 [-2.63327479e+00 -5.25176048e+00  1.45528507e+00 ... -5.60096025e+00
  -4.89349413e+00 -6.50709581e+00]
 [-3.00149083e+00 -5.10180056e-01  4.10971260e+00 ...  5.72905827e+00
   3.69831491e+00  2.19593310e+00]
 [-3.01829767e+00 -7.23533630e+00 -6.31599569e+00 ...  3.78596950e+00
   1.29215121e+00 -1.39017844e+00]]"
32048,-0.209574673,"Live at WFMU on The Evan ""Funk"" Davies Show, 6/23/10",-0.339861327,Live Performance,-0.273478095,-0.16435842,Fulmarine Petrels,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32048.mp3,"[[-3.6118604e+02 -2.3367139e+02 -2.1315891e+02 ... -1.7001523e+02
  -1.7010475e+02 -1.7581003e+02]
 [ 1.4570973e+02  1.4805045e+02  1.4403522e+02 ...  1.2320857e+02
   1.1848228e+02  1.1303667e+02]
 [-3.0776922e+01 -3.3969185e+01 -3.5850452e+01 ... -1.0745848e+01
  -1.3915627e+01 -1.4072275e+01]
 ...
 [ 1.3564211e+01  6.2167473e+00  2.5468528e-01 ... -2.0333953e+00
   7.1909285e-01  1.0195296e+00]
 [ 4.4113221e+00  5.0384760e+00  2.9138415e+00 ...  4.1332750e+00
   5.1994457e+00  8.6037102e+00]
 [-4.5507069e+00 -7.3862295e+00 -4.9940233e+00 ... -3.5889554e-01
   1.2685257e-01  3.4803700e+00]]"
32075,-0.059076457,SBT: 1977-1980,-0.21219631,Album,0.005653199,0.570541685,Single Bullet Theory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32075.mp3,"[[-237.22066     -97.37996     -63.067474   ...  -52.162914
   -43.600296    -60.811466  ]
 [ 127.24645     125.76071     118.473816   ...  133.61644
   121.80376     108.81918   ]
 [ -47.434856    -46.07833     -45.33012    ...  -52.36507
   -43.78418     -37.33013   ]
 ...
 [  -4.436661     -1.653866      2.6433344  ...   -2.2588892
    -3.4347982    -4.1403465 ]
 [  13.169633     11.574084      9.017109   ...    3.0474756
     5.070194     10.165633  ]
 [  -1.7560817     0.8545165     1.1483812  ...   -7.815692
    -0.24796909    6.0521584 ]]"
32106,-0.20766732,live on dublab 02.02.10,-0.441993341,Live Performance,5.20406307,-0.052927055,Sun Araw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32106.mp3,"[[-236.07643    -96.217445   -51.90596   ...  -25.769753   -19.647627
   -42.303276 ]
 [ 128.83136    137.46341    131.95276   ...  119.889725   117.056885
   109.22016  ]
 [ -31.985723   -48.66162    -52.51796   ...  -59.252228   -54.47158
   -45.62085  ]
 ...
 [  -9.772934   -11.650813    -8.121781  ...  -18.097582   -15.770763
   -11.108687 ]
 [ -11.986174   -12.57794     -8.0737    ...  -17.50409    -17.36243
   -15.808115 ]
 [  -4.0824637   -7.870341    -4.944051  ...    0.8072458   -5.6658254
    -8.653355 ]]"
32186,-0.192347629,Cherubim Dance,-0.263262317,Album,0.137009102,-0.156470405,Ctephin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32186.mp3,"[[-565.8667    -314.301     -176.44177   ... -168.99196   -160.47105
  -152.9742   ]
 [  14.16629    133.42514    148.70045   ...  121.02736    118.60764
   117.319824 ]
 [  12.698937     5.226386   -12.430445  ...  -20.404823   -19.210852
   -12.538013 ]
 ...
 [   5.317976   -17.149706   -21.325977  ...  -18.352917   -17.173529
   -11.23669  ]
 [   6.05746     17.233091    24.211628  ...    4.3478584    2.9426737
     4.111302 ]
 [   6.417513    21.009789    12.933065  ...   -2.3465116    2.5028586
     9.185101 ]]"
32224,-0.147159611,In Frame,-0.186663306,Album,-0.197948451,-0.120290707,Monokle & Galun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32224.mp3,"[[-3.4689853e+02 -2.2361720e+02 -2.0111456e+02 ... -5.1210403e+01
  -6.3722534e+01 -7.0173721e+01]
 [ 1.5313460e+02  1.8549036e+02  1.9189304e+02 ...  1.5408641e+02
   1.6425357e+02  1.5493045e+02]
 [ 2.4862932e+01  8.1158228e+00  6.1863246e+00 ... -2.2409918e+01
  -3.8158363e+01 -2.9859402e+01]
 ...
 [ 3.1306036e+01  2.6003716e+01  2.2820517e+01 ... -8.1856728e-02
   1.9320099e+00  2.6930773e+00]
 [ 2.9036320e+01  2.4101517e+01  2.0354561e+01 ... -7.8255534e-01
  -8.1125154e+00 -8.8078928e+00]
 [ 1.1582226e+01  1.3200955e+01  1.4294659e+01 ... -1.1268020e+01
  -1.1183989e+01 -5.7916536e+00]]"
32227,-0.147159611,In Frame,-0.186663306,Album,-0.023901879,-0.132964119,Monokle & Galun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32227.mp3,"[[-3.27776703e+02 -1.98727371e+02 -1.60699966e+02 ... -3.07538795e+00
   1.67712963e+00 -1.32835712e+01]
 [ 1.76713318e+02  1.81137833e+02  1.75450180e+02 ...  9.52444000e+01
   9.88946686e+01  1.08592026e+02]
 [ 3.04207535e+01  1.81708260e+01  1.29108629e+01 ...  6.28119564e+00
   1.69507340e-01 -2.37546825e+00]
 ...
 [-6.92540550e+00 -1.48975801e+00  3.34483266e+00 ... -6.88731098e+00
  -2.90990019e+00 -2.22102785e+00]
 [-1.46471634e+01 -1.31031990e+01 -5.38302135e+00 ...  4.59544277e+00
   5.39267778e+00  2.71106887e+00]
 [-2.05812531e+01 -2.54003677e+01 -2.16673355e+01 ...  3.34061122e+00
   5.49150288e-01 -2.16379833e+00]]"
32321,-0.102715596,Although through my bewildered way,-0.058998289,Album,-0.503350926,-0.040884685,Exteenager,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32321.mp3,"[[-224.2102      -66.6371      -19.755718   ... -127.3984
  -110.539055    -73.47546   ]
 [  88.30679      95.408615     98.18692    ...   21.644127
    35.869026     36.172768  ]
 [ -20.376549    -23.294323    -24.558151   ...   30.925747
    35.890453     32.13929   ]
 ...
 [  -8.685177     -1.4881113     2.5651665  ...    9.714098
     7.1905055     7.2254877 ]
 [   9.926836     12.00725       9.931542   ...    9.049535
    -2.671574     -0.35346264]
 [  10.091875      2.6723409     2.2703438  ...   15.324451
     9.951265      8.535149  ]]"
32333,-0.092779778,Chin09: Plushgoolash,-0.084531292,Album,-0.122418807,-0.095943033,Plushgoolash,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32333.mp3,"[[-2.69094727e+02 -2.63612885e+02 -2.76373535e+02 ... -1.59087357e+02
  -1.60720779e+02 -1.62197205e+02]
 [ 5.12465439e+01  3.75523376e+01  1.85123558e+01 ...  3.76137085e+01
   4.58514023e+01  6.16048508e+01]
 [-8.03497849e+01 -8.39602051e+01 -8.39443970e+01 ... -6.75053558e+01
  -7.50823364e+01 -7.20280914e+01]
 ...
 [-1.43531275e+01 -1.52077923e+01 -1.80079246e+00 ...  6.40237427e+00
   8.42481136e+00  5.18854809e+00]
 [-3.12266088e+00  1.21598518e+00  5.97928143e+00 ... -8.21973419e+00
  -4.19742870e+00  1.24309397e+00]
 [-3.33995438e+00 -3.38649607e+00  7.23743343e+00 ...  1.75140500e-01
  -2.77563596e+00  5.68699598e-01]]"
32334,-0.092779778,Chin09: Plushgoolash,-0.084531292,Album,-0.15854168,-0.108300924,Plushgoolash,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32334.mp3,"[[ -60.00504      -6.1836567   -28.468206   ... -185.93353
  -164.72426    -146.04604   ]
 [ 106.69623      90.4583       77.58223    ...  112.83327
   122.540726    125.65613   ]
 [  -8.463981     -5.0010457    -7.794488   ...  -80.16768
   -65.9127      -43.27984   ]
 ...
 [   5.8595066     0.36714494   -4.868458   ...   -3.6419375
    -6.6447134    -8.143753  ]
 [   9.820614      7.944143      3.0302148  ...   -4.0242205
    -4.119418     -4.167219  ]
 [  -9.617149    -11.06822     -13.4858055  ...  -13.414469
   -12.123378    -10.689151  ]]"
32336,-0.092779778,Chin09: Plushgoolash,-0.084531292,Album,-0.713520371,-0.078010945,Plushgoolash,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32336.mp3,"[[-189.61523   -167.31696   -178.18773   ... -202.14046   -222.89801
  -235.72943  ]
 [  77.67421     64.6101      60.527058  ...   19.855633     7.636834
    21.855457 ]
 [ -14.170778   -12.94352    -12.855845  ...  -16.664288   -11.319455
    -2.0478168]
 ...
 [  31.247345    33.013847    31.347649  ...    9.063855    13.126198
    20.749783 ]
 [  21.370092    18.24522      9.30521   ...   -7.762808    -6.0145264
    -1.049762 ]
 [   5.8611298    4.6745687    3.9525099 ...   -1.9065855    2.7005043
     2.4200544]]"
32353,-0.201857336,Paper Radio,-0.161130303,Album,-0.099431523,-0.154156587,GriefBirds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32353.mp3,"[[-320.6088    -197.65137   -146.13618   ...  -89.44809    -69.27985
   -74.49343  ]
 [ 146.48862    161.19531    143.54597   ...   84.294685    88.28642
    95.82604  ]
 [ -20.993742   -26.85083    -23.385822  ...   -4.5627255  -10.131003
   -12.568159 ]
 ...
 [ -21.899652   -32.191177   -26.465374  ...  -31.501093   -26.335424
   -25.83582  ]
 [  -7.9594374   -3.7170491  -12.254786  ...   14.519514     9.214178
     2.839541 ]
 [  -6.680715   -18.82351    -23.827824  ...  -16.415604   -10.207865
   -14.413832 ]]"
32410,-0.202628393,WHNZ:1:NYMI,-0.28879532,Album,-0.243923017,-0.138696077,The Stumps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32410.mp3,"[[-5.4416870e+02 -1.9613861e+02 -3.0137194e+01 ...  1.9902575e+01
   2.0659616e+01  2.8198442e+01]
 [ 0.0000000e+00  7.8190872e+01  7.5043228e+01 ...  9.5330605e+01
   9.2908447e+01  8.8552643e+01]
 [ 0.0000000e+00 -2.0078014e+01 -2.1566757e+01 ... -2.7891308e+01
  -2.9520979e+01 -2.3749733e+01]
 ...
 [ 0.0000000e+00 -5.1660876e+00 -1.0627818e-01 ... -6.6189528e-01
   6.3104572e+00 -3.6142159e-01]
 [ 0.0000000e+00 -5.1731939e+00 -4.0497203e+00 ...  5.6590939e+00
   7.4816227e+00 -1.9421568e+00]
 [ 0.0000000e+00 -2.1428043e-01 -8.0345488e-01 ... -1.8588107e+00
  -5.8112736e+00 -1.2702427e+01]]"
32514,-0.099171438,Terra Firma,-0.135597299,Album,-0.053456957,-0.063812517,Smurd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32514.mp3,"[[  -1.8385153    27.8258       18.045652   ... -106.40484
  -110.01982    -122.86752   ]
 [  42.957256     49.292137     52.946938   ...  166.30232
   162.05417     167.28128   ]
 [  17.723286     15.988695     17.334438   ...  -36.332916
   -34.402824    -41.315556  ]
 ...
 [   3.9419796     6.541134     11.943813   ...   -1.7969853
     4.2027817     2.4931824 ]
 [   9.763601     13.884321     19.213257   ...    1.076908
     5.741911      3.952036  ]
 [  -0.26434097    2.3024657     4.6024585  ...    3.4602785
    -1.294508     -3.082541  ]]"
32535,-0.200416676,The Procedure Club [2008],-0.263262317,Album,-0.371995023,-0.173035237,The Procedure Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32535.mp3,"[[-174.5655      -23.017336     24.700098   ...   -7.2986026
   -15.157911    -32.868523  ]
 [  70.14252      68.405045     66.87981    ...  104.95644
   105.21102     107.27919   ]
 [   8.763952      6.169103      4.6520014  ...   -3.790889
    -2.2161682    -3.456239  ]
 ...
 [  -1.9998424     0.66469437   -0.26682484 ...    4.898466
    -0.9266963     3.4941716 ]
 [   5.415191      6.19123       2.830812   ...   11.268121
     8.767849     15.004175  ]
 [  -6.218714     -6.850975    -10.012377   ...   -2.7005787
     2.5982387     1.0322896 ]]"
32570,-0.17756903,Phoning It In 10/05/06,-0.339861327,Radio Program,0.334042957,-0.051770146,John Roundcity & Dooley Wilson,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32570.mp3,"[[-6.8657434e+02 -4.9989819e+02 -4.0086682e+02 ... -2.7930325e+02
  -2.5821713e+02 -2.6178168e+02]
 [ 0.0000000e+00  1.3862880e+02  1.8410538e+02 ...  2.2023143e+02
   1.9230472e+02  1.5194604e+02]
 [ 0.0000000e+00 -3.3620758e+01 -7.2375725e+01 ... -1.4249431e+02
  -1.1126528e+02 -7.7504379e+01]
 ...
 [ 0.0000000e+00 -5.1247582e+00 -2.0794539e+00 ... -1.0283508e+01
  -6.7944603e+00 -1.9832575e-01]
 [ 0.0000000e+00 -5.0024371e+00 -1.7863079e+01 ... -4.7711395e+01
  -3.5197403e+01 -2.2494148e+01]
 [ 0.0000000e+00  2.7206047e+00  1.6750040e+00 ... -1.1834405e+01
  -1.7799345e+01 -2.0767063e+01]]"
32604,-0.205212111,Phoning It In 06/12/08,0.017600721,Radio Program,3.726309158,-0.175506815,Goat Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32604.mp3,"[[-6.1849384e+02 -3.7207727e+02 -2.4340605e+02 ... -1.6662428e+02
  -1.6207295e+02 -8.0976982e+01]
 [ 0.0000000e+00  1.0636850e+02  1.5951160e+02 ...  1.7733926e+02
   1.7930490e+02  9.1516800e+01]
 [ 0.0000000e+00 -1.2494600e+02 -1.5622629e+02 ... -1.7791577e+02
  -1.8244885e+02 -1.4065756e+02]
 ...
 [ 0.0000000e+00  5.3812690e+00 -2.6022261e-01 ...  7.2734427e+00
   1.0349828e+01 -4.1106606e-01]
 [ 0.0000000e+00 -9.8268080e+00 -3.0584215e+01 ... -4.4090878e+01
  -4.2083839e+01 -1.6977686e+01]
 [ 0.0000000e+00 -3.6061568e+00  4.0505481e+00 ...  4.4615775e-01
   1.7735592e+00 -1.4133669e+01]]"
32626,-0.182973195,Beko Box Volume 2,-0.237729313,Album,-0.184812861,-0.162307536,The Feeling of Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32626.mp3,"[[-224.34857     -84.998146    -51.824512   ...   -3.0580971
   -17.383823    -42.34938   ]
 [ 110.52523     113.71912     117.21581    ...  101.576096
   110.75023     124.258286  ]
 [ -48.8098      -50.34986     -46.57472    ...  -42.765114
   -47.819885    -43.881638  ]
 ...
 [  -5.996896     -2.7530942    -3.4726675  ...  -12.432979
    -6.1822433    -5.070303  ]
 [   3.9797559     1.5705062    -1.6262333  ...   -3.6014624
    -1.6117316    -0.57702637]
 [   3.7905614    -1.0169       -9.435371   ...   -4.0992756
    -2.8135188    -1.2906404 ]]"
32686,-0.121498282,Symphony of Curves,-0.237729313,Album,-0.641274624,-0.007492086,transient,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32686.mp3,"[[-2.34213348e+02 -2.10391449e+02 -2.12277237e+02 ... -4.66315079e+01
   1.39863181e+00 -7.98146915e+00]
 [ 1.18303246e+02  1.15042526e+02  1.11519753e+02 ...  8.64373627e+01
   6.89334564e+01  7.32969284e+01]
 [ 2.89483414e+01  3.45323563e+01  3.18280754e+01 ...  2.80722523e+01
   3.48878136e+01  3.86070786e+01]
 ...
 [-1.50878582e+01 -1.64029789e+01 -2.06356964e+01 ... -2.12898165e-01
   1.66015553e+00  3.76951504e+00]
 [ 9.08074379e+00  4.69874668e+00 -6.05917454e+00 ...  1.46244526e-01
  -1.15516794e+00  1.19871855e+00]
 [ 5.28790522e+00  3.35273004e+00 -2.61095405e+00 ... -1.36635447e+00
  -3.87476587e+00 -2.15733123e+00]]"
32759,-0.119584166,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,-0.186663306,Album,0.117305717,-0.079851481,Heifervescent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32759.mp3,"[[-322.43195   -178.74748   -126.05178   ...  -55.03243    -59.69094
   -81.61404  ]
 [ 119.795784   115.56155     95.90714   ...   95.1326      99.210014
   106.36763  ]
 [ -11.491863   -13.809788   -17.530937  ...   28.190346    26.761744
    27.206509 ]
 ...
 [   9.091947     1.0096833   -3.000117  ...    6.096696     5.6387367
     6.0554695]
 [  16.25579     11.264122     8.199749  ...   12.532956    15.864517
    15.322306 ]
 [  -5.9000983   -8.346918    -6.401531  ...    3.6583424    5.010217
     3.5866203]]"
32767,-0.190081802,"Live at WFMU on Diane Kamikaze's Show, 7/13/10",-0.28879532,Live Performance,-0.28004589,-0.11471651,Coliseum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32767.mp3,"[[-240.3223     -108.196594    -66.1281     ...  -87.38627
  -101.34275    -138.50429   ]
 [ 126.72685     135.62067     132.49182    ...  132.59306
   143.7088      151.75279   ]
 [ -20.829552    -41.781303    -50.6146     ...  -11.131937
   -20.332842    -24.231411  ]
 ...
 [  -8.545292     -4.180484      1.6468741  ...  -11.264879
    -2.0457869     4.560803  ]
 [  -2.9364924    -4.5782084    -4.074506   ...   -7.0922046
    -1.3314538     2.1803043 ]
 [   0.56250054   -4.015497     -7.3130746  ...   -1.8179015
     0.65665287    4.9717855 ]]"
32824,-0.198658124,"Live at WFMU on Three Chord Monte, 7/16/10",-0.110064296,Live Performance,-0.424537384,-0.177242179,Muck and the Mires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32824.mp3,"[[-245.96687     -94.626305    -51.516853   ...  -48.93951
   -29.703451    -45.871426  ]
 [ 141.55554     135.93732     122.59015    ...   91.488785
    88.539764     87.239044  ]
 [ -11.142004    -15.3206005   -20.33413    ...  -39.03482
   -16.309088     -0.71815896]
 ...
 [  -9.800758     -5.960464     -3.2322192  ...   -0.5217752
    -3.7288253    -4.051879  ]
 [  13.171165      9.337069      4.2532153  ...   -4.7565875
     2.0460854     2.1554468 ]
 [  10.540969      5.3046656    -1.4843853  ...   -7.9549484
    -9.054052    -11.628918  ]]"
32858,-0.198658124,"Live at WFMU on Three Chord Monte, 7/16/10",-0.110064296,Live Performance,-0.47051195,-0.170563659,Muck and the Mires,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32858.mp3,"[[-211.45375     -70.20326     -36.555634   ...  -34.221237
   -38.378468    -60.450455  ]
 [  87.03873      86.725105     83.03644    ...   95.091896
   100.836555    109.286385  ]
 [  -3.1185372    -4.0409536    -2.432173   ...  -10.920495
   -10.870045     -9.507957  ]
 ...
 [  -4.5324764    -5.306984     -4.5918393  ...    2.8260403
     5.176359      7.1194353 ]
 [   7.9202485     8.019565      3.5179658  ...   -2.732244
    -1.1871786    -1.7663101 ]
 [  -0.51974833   -3.9029038    -6.810949   ...   -6.3954372
    -9.542098    -13.1179905 ]]"
32877,-0.177251138,Hearing The Earthtones After,-0.237729313,Album,-0.128986602,-0.157048859,Katrah-Quey,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32877.mp3,"[[-221.00424     -68.87105     -23.853508   ... -162.25829
  -180.61494    -127.327995  ]
 [ 116.14697     110.24761     105.3914     ...   72.7832
    75.797966    109.62193   ]
 [  24.646027     25.029995     26.609707   ...   73.253136
    80.59829      51.47111   ]
 ...
 [  -9.137764     -9.005606     -5.541445   ...  -30.422066
   -30.835396    -12.085718  ]
 [  -6.9199977    -6.63846      -4.9818125  ...   -6.8373575
    -1.9240807     3.782475  ]
 [ -14.444069    -15.842213    -13.182959   ...   -3.789381
     0.60315114   -2.12505   ]]"
33034,-0.195553604,Later Days,-0.161130303,Album,-0.14540609,-0.146531505,Asthmaboy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33034.mp3,"[[-2.03495270e+02 -6.23153801e+01 -4.79133682e+01 ... -3.98068573e+02
  -4.01504120e+02 -3.78920380e+02]
 [ 1.11955643e+02  1.15568146e+02  1.21575485e+02 ...  1.52177826e+02
   1.49571320e+02  1.74990021e+02]
 [ 7.43434143e+00  1.34647775e+00 -2.66725898e+00 ...  3.40788040e+01
   3.28881073e+01  4.52716675e+01]
 ...
 [-6.41654778e+00 -1.17234802e+01 -1.27673483e+01 ...  1.19461861e+01
   1.24935551e+01  1.16718922e+01]
 [ 4.53867054e+00  2.31802058e+00  2.27111816e+00 ...  3.09724998e+00
   5.36821365e+00  4.38988256e+00]
 [-3.85465550e+00 -5.20667017e-01 -2.40800381e-01 ... -1.67982817e+00
   1.56785250e-02  2.30914354e-02]]"
33072,0.067573091,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",-0.339861327,Album,-0.45737636,0.423509077,Chico Trujillo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33072.mp3,"[[-2.4731702e+02 -8.5548698e+01 -2.1596661e+01 ... -1.5970612e+02
  -9.2473862e+01 -3.7872124e+01]
 [ 1.1642760e+02  1.1820416e+02  1.0455466e+02 ...  2.0717918e+01
   5.8528206e+01  1.1217024e+02]
 [ 1.2315419e+01  1.1533328e+01  7.5571365e+00 ...  5.4834755e+01
   1.9926487e+01 -4.2155666e+00]
 ...
 [ 9.8897934e+00  1.3400714e+00 -9.2979538e-01 ...  1.2636371e+00
  -6.6878042e+00 -1.7394501e+01]
 [ 3.6645122e+00  1.3623832e+00  2.6807218e+00 ...  6.1149120e+00
   2.0931916e+00  3.9610139e-01]
 [-1.5803252e+01 -6.5559692e+00 -3.8991146e+00 ...  1.2378323e-01
  -6.9553356e+00 -5.4210505e+00]]"
33116,-0.072908143,36 Feet Under,0.426128777,Album,0.005653199,-0.152736744,PierrotheMoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33116.mp3,"[[-17.365976     6.132903   -13.788158   ...   1.3064995   -3.6255484
  -38.310585  ]
 [ 45.35129     44.375214    40.86736    ...  70.80278     40.18484
   24.988539  ]
 [ 28.234562    32.808903    37.982994   ...  39.595215    44.338696
   46.886124  ]
 ...
 [  3.576118     2.6229649    5.758295   ...  -1.5117794   -5.111523
   -4.1563067 ]
 [  4.5063725    4.112876     2.922894   ...   5.119789     2.0123334
   -2.4149263 ]
 [  0.90853584  -1.1687      -1.4549792  ...   6.0158124    7.1436024
    6.513797  ]]"
33124,-0.130818607,Out of sound/Out of silence,-0.339861327,Album,0.159996385,0.291411112,Menion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33124.mp3,"[[-204.60979    -179.46666    -171.19989    ... -209.51573
  -221.699      -210.5561    ]
 [ 170.03606     165.87286     151.233      ...  118.76874
   116.20241     120.27643   ]
 [  27.180492     20.433708     18.633102   ...   15.359188
     8.082733     -2.0365627 ]
 ...
 [   7.0598097     7.881437      4.036129   ...  -12.208878
    -7.449394     -4.3677807 ]
 [   4.1848664     0.50288516    1.3432783  ...   13.215037
    14.524346     12.121792  ]
 [  -2.9004157    -1.5063826    -2.182674   ...   14.952312
    14.853906      8.073004  ]]"
33217,0.174208967,Buzz.RO! 2010 [LCL00],0.29846376,Album,-0.092863728,-0.091893852,Candlestickmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33217.mp3,"[[-1.26345802e+02 -9.78959961e+01 -9.35929871e+01 ... -5.80007515e+01
  -9.62379150e+01 -1.12826599e+02]
 [ 1.20947433e+02  1.16814278e+02  1.20673950e+02 ...  1.06619675e+02
   1.05495293e+02  1.13764496e+02]
 [-7.36829281e+00 -3.13092804e+00  4.13145638e+00 ...  1.02957783e+01
   1.27862501e+01  1.87528229e+01]
 ...
 [-3.92637873e+00  2.06145906e+00  3.12368822e+00 ...  1.15868359e+01
   1.02269478e+01  1.05480404e+01]
 [ 2.72647858e+00  7.55045795e+00  9.70030308e+00 ...  5.37315369e+00
   9.63430405e+00  1.10494318e+01]
 [-1.12902820e-01 -2.50460482e+00  3.67850065e-02 ...  5.79280424e+00
   4.05612898e+00  7.81263685e+00]]"
33263,-0.210366021,Bad Panda #23,-0.390927334,Album,0.554064095,-0.118976038,Slutet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33263.mp3,"[[-157.4345    -133.78592   -142.90733   ... -425.65036   -436.21976
  -429.21304  ]
 [ 124.19658    114.86133    105.14292   ...  145.25653    135.25351
   142.66779  ]
 [  16.990625    20.101017    22.676956  ...   75.00435     75.208046
    77.101456 ]
 ...
 [  13.663791    13.4776325    8.233976  ...    4.7438436    2.2085326
     5.012496 ]
 [   7.9029474    7.688546     7.9562597 ...    8.43819      5.205428
     7.254121 ]
 [  -7.6675653   -7.1179934   -2.6477633 ...   10.858543    10.796177
    13.320994 ]]"
33555,-0.200355803,"Rumble, Young Man, Rumble",-0.186663306,Album,-0.569028878,-0.146689266,Just Plain Ant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33555.mp3,"[[-299.82837   -155.12256   -106.43325   ...  -94.03534    -54.437294
   -46.41494  ]
 [ 109.818245   119.03206    120.11998   ...   70.757065   102.44601
    97.35481  ]
 [   9.362393     6.72066      4.2946324 ...  -10.045244   -11.121029
    -8.411111 ]
 ...
 [  -2.088943    -3.4991593    4.5730677 ...   -7.8859143   -7.141374
     1.9898385]
 [   3.7905793    6.6145954   12.48428   ...    9.630518     9.926748
    12.546734 ]
 [   9.872843     5.608096     2.424765  ...    1.3266191    0.7915604
     7.1648297]]"
33558,-0.200355803,"Rumble, Young Man, Rumble",-0.186663306,Album,-0.394982306,-0.174875774,Just Plain Ant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33558.mp3,"[[-331.71463   -181.36363   -133.91423   ... -153.63144   -139.99547
  -152.02238  ]
 [  66.727455    68.543144    72.32132   ...   56.6024      93.53381
   108.78045  ]
 [  20.581827    20.02641     26.738077  ...   46.34086     51.624672
    59.222935 ]
 ...
 [  -8.252371    -7.398936    -2.072904  ...  -11.9494095   -4.8805947
    -1.2814884]
 [   8.454829     4.9740467    1.8775468 ...   -5.6924267    4.620036
     9.957951 ]
 [   2.967525    -4.295904    -8.448511  ...   -3.0463898   -3.248971
     1.2632298]]"
33683,-0.204501927,End Of Melancholy,-0.36539433,Album,-0.536189902,-0.161781669,Pablo Ribot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33683.mp3,"[[-133.88329    -115.80265    -138.78914    ... -146.88838
  -171.05067    -190.83266   ]
 [  75.925896     83.40613     107.9424     ...  216.06593
   207.81738     184.14655   ]
 [ -36.137787    -17.759247    -10.688708   ...  -25.346313
    -1.1489816    20.031696  ]
 ...
 [  -7.332244    -16.89883     -20.653543   ...    8.218218
     6.8368206     7.918843  ]
 [  -0.81805354   -5.10231      -5.465388   ...   11.320831
    14.844898     16.680235  ]
 [ -11.922665    -15.253683    -14.1663     ...    5.651738
     4.741955      2.9572222 ]]"
